Filename: ./gitclone/tiny-imagenet-200/test/images/test_0.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_0_resized_.JPEG, Error: 0, Operation Time: 90.881608ms, Latency: 405.762609ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_25.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_25_resized_.JPEG, Error: 0, Operation Time: 50.899894ms, Latency: 199.159314ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_27.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_27_resized_.JPEG, Error: 0, Operation Time: 110.646622ms, Latency: 324.235204ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_31.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_31_resized_.JPEG, Error: 0, Operation Time: 53.099752ms, Latency: 176.159843ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_37.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_37_resized_.JPEG, Error: 0, Operation Time: 93.467012ms, Latency: 225.623572ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_41.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_41_resized_.JPEG, Error: 0, Operation Time: 53.959477ms, Latency: 116.372135ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_45.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_45_resized_.JPEG, Error: 0, Operation Time: 79.50073ms, Latency: 174.914035ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_49.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_49_resized_.JPEG, Error: 0, Operation Time: 59.70726ms, Latency: 158.794768ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_54.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_54_resized_.JPEG, Error: 0, Operation Time: 67.767058ms, Latency: 141.492434ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_57.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_57_resized_.JPEG, Error: 0, Operation Time: 73.996846ms, Latency: 194.614871ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_61.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_61_resized_.JPEG, Error: 0, Operation Time: 56.049051ms, Latency: 180.440608ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_66.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_66_resized_.JPEG, Error: 0, Operation Time: 101.593448ms, Latency: 186.788427ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_69.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_69_resized_.JPEG, Error: 0, Operation Time: 74.105369ms, Latency: 173.140397ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_73.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_73_resized_.JPEG, Error: 0, Operation Time: 68.135844ms, Latency: 141.823972ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_77.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_77_resized_.JPEG, Error: 0, Operation Time: 76.420438ms, Latency: 158.749893ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_81.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_81_resized_.JPEG, Error: 0, Operation Time: 75.662956ms, Latency: 149.813053ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_84.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_84_resized_.JPEG, Error: 0, Operation Time: 100.870542ms, Latency: 200.355647ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_89.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_89_resized_.JPEG, Error: 0, Operation Time: 73.496634ms, Latency: 166.384287ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_93.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_93_resized_.JPEG, Error: 0, Operation Time: 65.047654ms, Latency: 158.181767ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_96.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_96_resized_.JPEG, Error: 0, Operation Time: 52.016551ms, Latency: 183.333476ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_101.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_101_resized_.JPEG, Error: 0, Operation Time: 50.953606ms, Latency: 189.34354ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_105.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_105_resized_.JPEG, Error: 0, Operation Time: 69.875981ms, Latency: 152.465115ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_108.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_108_resized_.JPEG, Error: 0, Operation Time: 71.222807ms, Latency: 152.485111ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_111.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_111_resized_.JPEG, Error: 0, Operation Time: 81.683166ms, Latency: 223.3113ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_115.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_115_resized_.JPEG, Error: 0, Operation Time: 58.432722ms, Latency: 133.249393ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_119.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_119_resized_.JPEG, Error: 0, Operation Time: 68.325186ms, Latency: 150.202718ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_123.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_123_resized_.JPEG, Error: 0, Operation Time: 24.827464ms, Latency: 150.401661ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_127.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_127_resized_.JPEG, Error: 0, Operation Time: 49.77864ms, Latency: 166.463435ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_131.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_131_resized_.JPEG, Error: 0, Operation Time: 34.757881ms, Latency: 136.526892ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_133.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_133_resized_.JPEG, Error: 0, Operation Time: 81.404132ms, Latency: 408.812348ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_139.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_139_resized_.JPEG, Error: 0, Operation Time: 105.477879ms, Latency: 263.311614ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_143.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_143_resized_.JPEG, Error: 0, Operation Time: 88.166224ms, Latency: 207.878353ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_146.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_146_resized_.JPEG, Error: 0, Operation Time: 93.05126ms, Latency: 166.145581ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_151.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_151_resized_.JPEG, Error: 0, Operation Time: 110.754953ms, Latency: 195.126475ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_155.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_155_resized_.JPEG, Error: 0, Operation Time: 48.777467ms, Latency: 138.394584ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_159.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_159_resized_.JPEG, Error: 0, Operation Time: 85.407559ms, Latency: 175.633404ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_162.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_162_resized_.JPEG, Error: 0, Operation Time: 156.700265ms, Latency: 274.745776ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_167.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_167_resized_.JPEG, Error: 0, Operation Time: 76.590597ms, Latency: 213.276919ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_171.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_171_resized_.JPEG, Error: 0, Operation Time: 96.734375ms, Latency: 228.601559ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_175.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_175_resized_.JPEG, Error: 0, Operation Time: 93.526907ms, Latency: 266.799683ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_179.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_179_resized_.JPEG, Error: 0, Operation Time: 101.174786ms, Latency: 212.395514ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_183.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_183_resized_.JPEG, Error: 0, Operation Time: 63.516119ms, Latency: 180.025307ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_187.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_187_resized_.JPEG, Error: 0, Operation Time: 67.120285ms, Latency: 201.990934ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_192.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_192_resized_.JPEG, Error: 0, Operation Time: 67.990924ms, Latency: 208.302212ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_196.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_196_resized_.JPEG, Error: 0, Operation Time: 73.153595ms, Latency: 146.469579ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_200.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_200_resized_.JPEG, Error: 0, Operation Time: 76.513055ms, Latency: 184.930891ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_204.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_204_resized_.JPEG, Error: 0, Operation Time: 83.631826ms, Latency: 199.251277ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_207.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_207_resized_.JPEG, Error: 0, Operation Time: 84.410044ms, Latency: 213.730571ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_212.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_212_resized_.JPEG, Error: 0, Operation Time: 72.37837ms, Latency: 169.560792ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_215.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_215_resized_.JPEG, Error: 0, Operation Time: 67.915788ms, Latency: 135.21227ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_219.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_219_resized_.JPEG, Error: 0, Operation Time: 59.164631ms, Latency: 335.942376ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_222.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_222_resized_.JPEG, Error: 0, Operation Time: 98.658935ms, Latency: 202.264086ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_226.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_226_resized_.JPEG, Error: 0, Operation Time: 76.183872ms, Latency: 222.387166ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_232.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_232_resized_.JPEG, Error: 0, Operation Time: 82.541192ms, Latency: 172.716291ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_236.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_236_resized_.JPEG, Error: 0, Operation Time: 77.331989ms, Latency: 192.571913ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_240.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_240_resized_.JPEG, Error: 0, Operation Time: 134.059688ms, Latency: 241.484743ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_244.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_244_resized_.JPEG, Error: 0, Operation Time: 92.054054ms, Latency: 207.341998ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_248.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_248_resized_.JPEG, Error: 0, Operation Time: 81.771624ms, Latency: 182.907269ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_252.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_252_resized_.JPEG, Error: 0, Operation Time: 51.622459ms, Latency: 135.147574ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_256.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_256_resized_.JPEG, Error: 0, Operation Time: 49.972569ms, Latency: 166.641015ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_260.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_260_resized_.JPEG, Error: 0, Operation Time: 57.812735ms, Latency: 190.297391ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_264.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_264_resized_.JPEG, Error: 0, Operation Time: 53.864992ms, Latency: 117.387068ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_267.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_267_resized_.JPEG, Error: 0, Operation Time: 75.281368ms, Latency: 198.013977ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_270.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_270_resized_.JPEG, Error: 0, Operation Time: 59.675053ms, Latency: 216.191997ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_274.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_274_resized_.JPEG, Error: 0, Operation Time: 67.975894ms, Latency: 246.079482ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_279.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_279_resized_.JPEG, Error: 0, Operation Time: 77.740021ms, Latency: 216.828731ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_284.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_284_resized_.JPEG, Error: 0, Operation Time: 42.513305ms, Latency: 132.925723ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_288.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_288_resized_.JPEG, Error: 0, Operation Time: 51.075847ms, Latency: 158.011582ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_292.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_292_resized_.JPEG, Error: 0, Operation Time: 109.957703ms, Latency: 165.802639ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_296.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_296_resized_.JPEG, Error: 0, Operation Time: 85.683694ms, Latency: 295.371551ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_299.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_299_resized_.JPEG, Error: 0, Operation Time: 56.951457ms, Latency: 150.50053ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_303.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_303_resized_.JPEG, Error: 0, Operation Time: 98.518172ms, Latency: 204.274211ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_308.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_308_resized_.JPEG, Error: 0, Operation Time: 69.044525ms, Latency: 167.756727ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_312.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_312_resized_.JPEG, Error: 0, Operation Time: 84.76246ms, Latency: 151.400325ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_317.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_317_resized_.JPEG, Error: 0, Operation Time: 73.394596ms, Latency: 155.537167ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_319.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_319_resized_.JPEG, Error: 0, Operation Time: 60.34908ms, Latency: 139.271949ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_322.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_322_resized_.JPEG, Error: 0, Operation Time: 62.428044ms, Latency: 183.513814ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_328.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_328_resized_.JPEG, Error: 0, Operation Time: 100.746206ms, Latency: 398.920327ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_332.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_332_resized_.JPEG, Error: 0, Operation Time: 654.84661ms, Latency: 798.695139ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_336.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_336_resized_.JPEG, Error: 0, Operation Time: 801.262328ms, Latency: 1.613393893s
Filename: ./gitclone/tiny-imagenet-200/test/images/test_343.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_343_resized_.JPEG, Error: 0, Operation Time: 217.765801ms, Latency: 415.792145ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_344.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_344_resized_.JPEG, Error: 0, Operation Time: 76.140158ms, Latency: 1.600548146s
Filename: ./gitclone/tiny-imagenet-200/test/images/test_348.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_348_resized_.JPEG, Error: 0, Operation Time: 850.542065ms, Latency: 7.665508651s
Filename: ./gitclone/tiny-imagenet-200/test/images/test_351.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_351_resized_.JPEG, Error: 0, Operation Time: 84.65309ms, Latency: 241.446638ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_355.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_355_resized_.JPEG, Error: 0, Operation Time: 163.412217ms, Latency: 366.275122ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_357.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_357_resized_.JPEG, Error: 0, Operation Time: 114.260437ms, Latency: 304.531723ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_361.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_361_resized_.JPEG, Error: 0, Operation Time: 67.558395ms, Latency: 233.524188ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_366.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_366_resized_.JPEG, Error: 0, Operation Time: 88.998754ms, Latency: 266.331656ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_370.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_370_resized_.JPEG, Error: 0, Operation Time: 48.470143ms, Latency: 202.779061ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_373.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_373_resized_.JPEG, Error: 0, Operation Time: 118.090931ms, Latency: 216.894018ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_377.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_377_resized_.JPEG, Error: 0, Operation Time: 76.844313ms, Latency: 239.952702ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_382.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_382_resized_.JPEG, Error: 0, Operation Time: 109.854484ms, Latency: 190.82326ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_386.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_386_resized_.JPEG, Error: 0, Operation Time: 42.870763ms, Latency: 166.324747ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_390.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_390_resized_.JPEG, Error: 0, Operation Time: 84.645437ms, Latency: 163.43549ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_393.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_393_resized_.JPEG, Error: 0, Operation Time: 69.278251ms, Latency: 190.60088ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_398.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_398_resized_.JPEG, Error: 0, Operation Time: 67.694177ms, Latency: 191.39881ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_404.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_404_resized_.JPEG, Error: 0, Operation Time: 51.252734ms, Latency: 162.063687ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_407.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_407_resized_.JPEG, Error: 0, Operation Time: 68.532481ms, Latency: 133.779456ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_410.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_410_resized_.JPEG, Error: 0, Operation Time: 51.271774ms, Latency: 146.224163ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_414.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_414_resized_.JPEG, Error: 0, Operation Time: 52.174224ms, Latency: 166.529756ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_419.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_419_resized_.JPEG, Error: 0, Operation Time: 51.61388ms, Latency: 142.57974ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_423.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_423_resized_.JPEG, Error: 0, Operation Time: 51.318628ms, Latency: 108.562113ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_427.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_427_resized_.JPEG, Error: 0, Operation Time: 48.878396ms, Latency: 155.746677ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_430.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_430_resized_.JPEG, Error: 0, Operation Time: 66.57103ms, Latency: 210.084411ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_434.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_434_resized_.JPEG, Error: 0, Operation Time: 40.590585ms, Latency: 120.513432ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_438.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_438_resized_.JPEG, Error: 0, Operation Time: 85.828809ms, Latency: 150.993138ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_442.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_442_resized_.JPEG, Error: 0, Operation Time: 99.239288ms, Latency: 203.775808ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_446.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_446_resized_.JPEG, Error: 0, Operation Time: 87.535628ms, Latency: 150.89446ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_450.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_450_resized_.JPEG, Error: 0, Operation Time: 75.870084ms, Latency: 173.971471ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_455.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_455_resized_.JPEG, Error: 0, Operation Time: 67.873581ms, Latency: 182.621221ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_460.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_460_resized_.JPEG, Error: 0, Operation Time: 68.894056ms, Latency: 159.68376ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_464.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_464_resized_.JPEG, Error: 0, Operation Time: 58.399247ms, Latency: 170.30969ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_467.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_467_resized_.JPEG, Error: 0, Operation Time: 105.241998ms, Latency: 203.650643ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_471.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_471_resized_.JPEG, Error: 0, Operation Time: 55.741838ms, Latency: 157.87936ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_476.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_476_resized_.JPEG, Error: 0, Operation Time: 67.676164ms, Latency: 233.337745ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_481.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_481_resized_.JPEG, Error: 0, Operation Time: 92.424127ms, Latency: 208.393793ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_485.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_485_resized_.JPEG, Error: 0, Operation Time: 66.855118ms, Latency: 132.965741ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_489.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_489_resized_.JPEG, Error: 0, Operation Time: 68.774355ms, Latency: 164.012025ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_492.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_492_resized_.JPEG, Error: 0, Operation Time: 45.675625ms, Latency: 164.336938ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_494.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_494_resized_.JPEG, Error: 0, Operation Time: 60.181761ms, Latency: 152.858624ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_498.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_498_resized_.JPEG, Error: 0, Operation Time: 95.713627ms, Latency: 420.832486ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_502.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_502_resized_.JPEG, Error: 0, Operation Time: 93.386345ms, Latency: 215.522847ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_506.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_506_resized_.JPEG, Error: 0, Operation Time: 58.328812ms, Latency: 166.678017ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_510.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_510_resized_.JPEG, Error: 0, Operation Time: 77.122124ms, Latency: 208.470668ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_514.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_514_resized_.JPEG, Error: 0, Operation Time: 51.647393ms, Latency: 157.05879ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_517.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_517_resized_.JPEG, Error: 0, Operation Time: 76.424752ms, Latency: 220.135833ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_522.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_522_resized_.JPEG, Error: 0, Operation Time: 64.545348ms, Latency: 163.2892ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_526.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_526_resized_.JPEG, Error: 0, Operation Time: 85.819337ms, Latency: 166.856171ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_529.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_529_resized_.JPEG, Error: 0, Operation Time: 67.932415ms, Latency: 149.976062ms
