Filename: ./gitclone/tiny-imagenet-200/test/images/test_0.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_0_resized_.JPEG, Error: 0, Operation Time: 43.912453ms, Latency: 148.658616ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_514.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_514_resized_.JPEG, Error: 0, Operation Time: 65.515293ms, Latency: 130.827581ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_515.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_515_resized_.JPEG, Error: 0, Operation Time: 42.802931ms, Latency: 141.67455ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_516.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_516_resized_.JPEG, Error: 0, Operation Time: 23.33465ms, Latency: 124.917234ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_517.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_517_resized_.JPEG, Error: 0, Operation Time: 68.099324ms, Latency: 133.413782ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_518.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_518_resized_.JPEG, Error: 0, Operation Time: 34.573328ms, Latency: 141.487536ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_519.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_519_resized_.JPEG, Error: 0, Operation Time: 39.962978ms, Latency: 92.67107ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_520.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_520_resized_.JPEG, Error: 0, Operation Time: 34.810233ms, Latency: 113.119325ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_521.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_521_resized_.JPEG, Error: 0, Operation Time: 38.503138ms, Latency: 91.627201ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_522.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_522_resized_.JPEG, Error: 0, Operation Time: 38.364247ms, Latency: 147.002915ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_523.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_523_resized_.JPEG, Error: 0, Operation Time: 50.122081ms, Latency: 110.966242ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_524.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_524_resized_.JPEG, Error: 0, Operation Time: 39.373184ms, Latency: 105.275203ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_525.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_525_resized_.JPEG, Error: 0, Operation Time: 51.170176ms, Latency: 144.797862ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_526.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_526_resized_.JPEG, Error: 0, Operation Time: 40.095809ms, Latency: 113.538173ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_527.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_527_resized_.JPEG, Error: 0, Operation Time: 54.691334ms, Latency: 144.664619ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_528.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_528_resized_.JPEG, Error: 0, Operation Time: 42.815313ms, Latency: 108.589338ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_529.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_529_resized_.JPEG, Error: 0, Operation Time: 59.536689ms, Latency: 133.357693ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_530.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_530_resized_.JPEG, Error: 0, Operation Time: 17.698252ms, Latency: 116.527383ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_531.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_531_resized_.JPEG, Error: 0, Operation Time: 34.538162ms, Latency: 121.860201ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_532.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_532_resized_.JPEG, Error: 0, Operation Time: 29.599109ms, Latency: 102.971746ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_533.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_533_resized_.JPEG, Error: 0, Operation Time: 56.9484ms, Latency: 125.243521ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_534.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_534_resized_.JPEG, Error: 0, Operation Time: 26.740331ms, Latency: 83.285594ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_535.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_535_resized_.JPEG, Error: 0, Operation Time: 42.31015ms, Latency: 149.092048ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_536.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_536_resized_.JPEG, Error: 0, Operation Time: 43.062022ms, Latency: 92.100345ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_537.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_537_resized_.JPEG, Error: 0, Operation Time: 18.070152ms, Latency: 116.742958ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_538.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_538_resized_.JPEG, Error: 0, Operation Time: 33.542844ms, Latency: 108.63767ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_539.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_539_resized_.JPEG, Error: 0, Operation Time: 34.338098ms, Latency: 104.463008ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_540.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_540_resized_.JPEG, Error: 0, Operation Time: 38.377993ms, Latency: 124.419268ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_541.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_541_resized_.JPEG, Error: 0, Operation Time: 31.003644ms, Latency: 96.062004ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_542.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_542_resized_.JPEG, Error: 0, Operation Time: 72.173781ms, Latency: 141.707472ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_543.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_543_resized_.JPEG, Error: 0, Operation Time: 34.30495ms, Latency: 87.764393ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_544.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_544_resized_.JPEG, Error: 0, Operation Time: 617.997322ms, Latency: 745.460345ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_545.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_545_resized_.JPEG, Error: 0, Operation Time: 47.54369ms, Latency: 266.98813ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_546.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_546_resized_.JPEG, Error: 0, Operation Time: 84.48095ms, Latency: 208.033763ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_547.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_547_resized_.JPEG, Error: 0, Operation Time: 76.429894ms, Latency: 213.081636ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_548.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_548_resized_.JPEG, Error: 0, Operation Time: 51.141127ms, Latency: 112.251947ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_549.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_549_resized_.JPEG, Error: 0, Operation Time: 45.729007ms, Latency: 110.225371ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_550.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_550_resized_.JPEG, Error: 0, Operation Time: 34.784234ms, Latency: 108.278794ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_551.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_551_resized_.JPEG, Error: 0, Operation Time: 43.241868ms, Latency: 117.054079ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_552.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_552_resized_.JPEG, Error: 0, Operation Time: 43.284694ms, Latency: 116.704096ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_553.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_553_resized_.JPEG, Error: 0, Operation Time: 43.10527ms, Latency: 116.592308ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_554.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_554_resized_.JPEG, Error: 0, Operation Time: 45.097177ms, Latency: 126.749248ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_555.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_555_resized_.JPEG, Error: 0, Operation Time: 26.305407ms, Latency: 100.279118ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_556.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_556_resized_.JPEG, Error: 0, Operation Time: 42.738905ms, Latency: 116.518053ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_557.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_557_resized_.JPEG, Error: 0, Operation Time: 26.325283ms, Latency: 141.79893ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_558.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_558_resized_.JPEG, Error: 0, Operation Time: 34.573325ms, Latency: 116.852003ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_559.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_559_resized_.JPEG, Error: 0, Operation Time: 51.184832ms, Latency: 116.442561ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_560.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_560_resized_.JPEG, Error: 0, Operation Time: 59.97047ms, Latency: 116.943161ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_561.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_561_resized_.JPEG, Error: 0, Operation Time: 42.787847ms, Latency: 166.229286ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_562.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_562_resized_.JPEG, Error: 0, Operation Time: 27.348905ms, Latency: 100.484527ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_563.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_563_resized_.JPEG, Error: 0, Operation Time: 67.412509ms, Latency: 133.071642ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_564.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_564_resized_.JPEG, Error: 0, Operation Time: 57.538593ms, Latency: 139.459332ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_565.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_565_resized_.JPEG, Error: 0, Operation Time: 26.086114ms, Latency: 108.404376ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_566.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_566_resized_.JPEG, Error: 0, Operation Time: 43.043319ms, Latency: 125.045209ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_567.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_567_resized_.JPEG, Error: 0, Operation Time: 42.781377ms, Latency: 133.466941ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_568.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_568_resized_.JPEG, Error: 0, Operation Time: 68.400315ms, Latency: 149.865979ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_569.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_569_resized_.JPEG, Error: 0, Operation Time: 51.360689ms, Latency: 125.728039ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_570.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_570_resized_.JPEG, Error: 0, Operation Time: 35.535205ms, Latency: 109.312254ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_571.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_571_resized_.JPEG, Error: 0, Operation Time: 42.572255ms, Latency: 99.779181ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_572.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_572_resized_.JPEG, Error: 0, Operation Time: 33.935642ms, Latency: 91.734589ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_573.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_573_resized_.JPEG, Error: 0, Operation Time: 26.13116ms, Latency: 100.327357ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_574.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_574_resized_.JPEG, Error: 0, Operation Time: 26.357986ms, Latency: 91.664611ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_575.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_575_resized_.JPEG, Error: 0, Operation Time: 34.612717ms, Latency: 108.459134ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_576.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_576_resized_.JPEG, Error: 0, Operation Time: 42.866892ms, Latency: 99.683936ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_577.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_577_resized_.JPEG, Error: 0, Operation Time: 76.564862ms, Latency: 150.358943ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_578.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_578_resized_.JPEG, Error: 0, Operation Time: 34.581061ms, Latency: 116.539373ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_579.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_579_resized_.JPEG, Error: 0, Operation Time: 46.38587ms, Latency: 119.910041ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_580.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_580_resized_.JPEG, Error: 0, Operation Time: 42.846139ms, Latency: 108.371153ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_581.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_581_resized_.JPEG, Error: 0, Operation Time: 43.003853ms, Latency: 113.07869ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_582.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_582_resized_.JPEG, Error: 0, Operation Time: 38.501774ms, Latency: 125.049269ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_583.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_583_resized_.JPEG, Error: 0, Operation Time: 52.051652ms, Latency: 125.228629ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_584.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_584_resized_.JPEG, Error: 0, Operation Time: 18.294327ms, Latency: 83.460234ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_585.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_585_resized_.JPEG, Error: 0, Operation Time: 34.783331ms, Latency: 116.235429ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_586.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_586_resized_.JPEG, Error: 0, Operation Time: 26.841633ms, Latency: 250.87583ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_587.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_587_resized_.JPEG, Error: 0, Operation Time: 59.490567ms, Latency: 143.849773ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_588.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_588_resized_.JPEG, Error: 0, Operation Time: 59.231265ms, Latency: 124.739022ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_589.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_589_resized_.JPEG, Error: 0, Operation Time: 40.002394ms, Latency: 108.463721ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_590.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_590_resized_.JPEG, Error: 0, Operation Time: 34.341446ms, Latency: 91.726199ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_591.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_591_resized_.JPEG, Error: 0, Operation Time: 34.633603ms, Latency: 89.393926ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_592.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_592_resized_.JPEG, Error: 0, Operation Time: 28.434563ms, Latency: 102.248301ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_593.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_593_resized_.JPEG, Error: 0, Operation Time: 64.73327ms, Latency: 133.951891ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_594.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_594_resized_.JPEG, Error: 0, Operation Time: 26.196563ms, Latency: 100.090082ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_595.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_595_resized_.JPEG, Error: 0, Operation Time: 39.003231ms, Latency: 99.979761ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_596.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_596_resized_.JPEG, Error: 0, Operation Time: 34.679696ms, Latency: 104.793589ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_597.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_597_resized_.JPEG, Error: 0, Operation Time: 46.358577ms, Latency: 128.474183ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_598.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_598_resized_.JPEG, Error: 0, Operation Time: 43.100247ms, Latency: 99.633608ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_599.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_599_resized_.JPEG, Error: 0, Operation Time: 18.043998ms, Latency: 83.53718ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_600.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_600_resized_.JPEG, Error: 0, Operation Time: 34.61328ms, Latency: 116.871333ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_601.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_601_resized_.JPEG, Error: 0, Operation Time: 34.697786ms, Latency: 119.294553ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_602.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_602_resized_.JPEG, Error: 0, Operation Time: 51.155086ms, Latency: 171.941703ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_603.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_603_resized_.JPEG, Error: 0, Operation Time: 37.449503ms, Latency: 119.621687ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_604.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_604_resized_.JPEG, Error: 0, Operation Time: 34.511953ms, Latency: 116.557719ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_605.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_605_resized_.JPEG, Error: 0, Operation Time: 42.949453ms, Latency: 143.580338ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_606.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_606_resized_.JPEG, Error: 0, Operation Time: 43.15461ms, Latency: 124.662784ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_607.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_607_resized_.JPEG, Error: 0, Operation Time: 21.487432ms, Latency: 92.166674ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_608.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_608_resized_.JPEG, Error: 0, Operation Time: 46.369978ms, Latency: 141.741439ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_609.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_609_resized_.JPEG, Error: 0, Operation Time: 43.026945ms, Latency: 124.847081ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_610.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_610_resized_.JPEG, Error: 0, Operation Time: 42.959674ms, Latency: 117.901606ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_611.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_611_resized_.JPEG, Error: 0, Operation Time: 42.104884ms, Latency: 124.048103ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_612.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_612_resized_.JPEG, Error: 0, Operation Time: 43.256718ms, Latency: 141.813697ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_613.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_613_resized_.JPEG, Error: 0, Operation Time: 29.231627ms, Latency: 119.594594ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_614.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_614_resized_.JPEG, Error: 0, Operation Time: 39.747108ms, Latency: 105.453489ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_615.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_615_resized_.JPEG, Error: 0, Operation Time: 48.660948ms, Latency: 114.042784ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_616.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_616_resized_.JPEG, Error: 0, Operation Time: 48.344994ms, Latency: 125.357623ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_617.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_617_resized_.JPEG, Error: 0, Operation Time: 42.803303ms, Latency: 116.34099ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_618.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_618_resized_.JPEG, Error: 0, Operation Time: 59.8169ms, Latency: 133.37454ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_619.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_619_resized_.JPEG, Error: 0, Operation Time: 51.808274ms, Latency: 113.212765ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_620.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_620_resized_.JPEG, Error: 0, Operation Time: 39.546596ms, Latency: 100.18993ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_621.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_621_resized_.JPEG, Error: 0, Operation Time: 34.478673ms, Latency: 92.097172ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_622.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_622_resized_.JPEG, Error: 0, Operation Time: 38.848798ms, Latency: 108.335827ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_623.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_623_resized_.JPEG, Error: 0, Operation Time: 34.524196ms, Latency: 95.628936ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_624.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_624_resized_.JPEG, Error: 0, Operation Time: 52.597707ms, Latency: 109.167636ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_625.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_625_resized_.JPEG, Error: 0, Operation Time: 29.369101ms, Latency: 108.388833ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_626.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_626_resized_.JPEG, Error: 0, Operation Time: 26.262081ms, Latency: 92.012597ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_627.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_627_resized_.JPEG, Error: 0, Operation Time: 42.764411ms, Latency: 100.057379ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_628.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_628_resized_.JPEG, Error: 0, Operation Time: 88.150112ms, Latency: 169.744195ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_629.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_629_resized_.JPEG, Error: 0, Operation Time: 42.612514ms, Latency: 108.266905ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_630.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_630_resized_.JPEG, Error: 0, Operation Time: 26.005683ms, Latency: 291.584589ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_631.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_631_resized_.JPEG, Error: 0, Operation Time: 59.278094ms, Latency: 125.568343ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_632.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_632_resized_.JPEG, Error: 0, Operation Time: 47.71835ms, Latency: 123.550594ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_633.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_633_resized_.JPEG, Error: 0, Operation Time: 43.144924ms, Latency: 108.781378ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_634.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_634_resized_.JPEG, Error: 0, Operation Time: 26.100717ms, Latency: 105.725563ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_635.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_635_resized_.JPEG, Error: 0, Operation Time: 26.461934ms, Latency: 94.577031ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_636.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_636_resized_.JPEG, Error: 0, Operation Time: 26.699949ms, Latency: 97.329748ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_637.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_637_resized_.JPEG, Error: 0, Operation Time: 37.44535ms, Latency: 110.941768ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_638.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_638_resized_.JPEG, Error: 0, Operation Time: 34.954153ms, Latency: 89.085696ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_639.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_639_resized_.JPEG, Error: 0, Operation Time: 26.271441ms, Latency: 119.670736ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_640.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_640_resized_.JPEG, Error: 0, Operation Time: 56.217097ms, Latency: 138.59188ms
Filename: ./gitclone/tiny-imagenet-200/test/images/test_641.JPEG, Store Filename: ./gitclone/tiny-imagenet-200/test/images/test_641_resized_.JPEG, Error: 0, Operation Time: 34.754061ms, Latency: 90.639164ms
